,ground_truth,ground_truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
-2465x3798,PVH,PVH,4,3,0,15,2,3,0,2,2,7
-2590x3746,MPN,MPN,4,3,0,15,2,0,0,2,2,2
-2630x3894,BST,BST,6,5,2,3,6,2,3,1,5,5
-2625x3977,BST,BST,1,4,2,1,6,2,0,1,5,7
-2624x3996,BST,BST,1,4,2,1,6,2,0,1,5,7
-2616x3949,BST,BST,1,4,2,16,6,2,0,1,5,7
-2611x4001,BST,BST,1,2,2,0,6,2,2,1,5,6
-2602x3868,BST,BST,1,3,2,20,6,2,5,1,2,7
-2599x3883,BST,BST,1,4,2,1,6,2,0,1,5,7
-2586x3833,PVH,PVH,1,9,2,11,2,2,7,1,2,0
-2586x3912,BST,BST,1,9,2,11,6,2,7,1,5,0
-2582x3948,BST,BST,1,4,2,1,6,2,0,1,5,7
-2579x3862,PVH,PVH,1,10,2,19,6,2,9,1,2,1
-2575x3940,BST,BST,1,4,2,1,6,2,0,1,5,7
-2575x3932,BST,BST,1,4,2,1,6,2,0,1,5,7
-2572x3891,BST,BST,1,4,2,1,6,2,0,1,2,7
-2570x3877,BST,BST,1,4,2,1,6,2,0,1,2,7
-2564x3900,BST,BST,1,4,2,1,6,2,0,1,2,7
-2562x3934,BST,BST,1,4,2,1,6,2,0,1,5,7
-2546x3912,BST,BST,2,2,2,16,2,2,2,1,2,6
-2545x3892,PVH,PVH,4,3,2,7,6,2,0,1,2,7
-2547x3836,PVH,PVH,1,4,2,1,2,0,0,1,2,7
-2541x3916,BST,BST,2,5,2,18,2,2,2,1,2,6
-2530x3999,PVH,PVH,1,5,2,3,2,2,3,1,5,5
-2526x3933,BST,BST,3,0,0,2,2,2,0,1,2,7
-2516x3968,PVH,PVH,1,3,0,20,2,2,5,4,5,7
-2500x3939,PVH,PVH,3,0,0,10,2,3,0,4,2,1
-2497x3922,PVH,PVH,3,7,0,4,2,2,4,4,2,3
-2488x4004,PVH,PVH,4,3,0,15,2,3,0,4,1,2
-2483x3981,PVH,PVH,4,0,0,10,2,3,1,4,2,1
-2483x3884,PVH,PVH,4,0,2,2,2,3,1,2,2,1
-2475x3960,PVH,PVH,4,1,0,21,2,3,1,4,1,2
-2470x3896,PVH,PVH,1,4,2,1,2,3,5,4,2,7
-2461x3937,PVH,PVH,3,0,2,2,2,3,1,4,2,1
-2461x3860,PVH,PVH,4,4,0,1,2,3,0,4,2,7
-2453x3840,PVH,PVH,4,9,0,11,2,3,7,4,2,0
-2452x3894,PVH,PVH,3,0,2,2,2,3,1,4,1,1
-2452x3848,PVH,PVH,4,0,0,10,2,3,1,4,2,1
-2447x3862,PVH,PVH,4,3,0,15,2,3,0,4,2,7
-2554x3921,BST,BST,2,3,2,7,6,2,0,1,5,7
-2545x3875,PVH,PVH,1,3,2,20,6,2,0,1,2,7
-2537x3851,PVH,PVH,1,4,2,1,2,0,0,1,2,7
-2532x3896,PVH,PVH,4,3,2,7,2,2,0,1,2,7
-2530x3880,PVH,PVH,1,2,2,16,2,0,2,1,2,6
-2516x3901,PVH,PVH,1,4,0,1,2,2,0,1,2,7
-2496x3854,PVH,PVH,1,4,0,1,2,0,0,1,2,7
-2495x3965,PVH,PVH,4,3,0,7,2,3,0,4,2,7
-2467x3921,PVH,PVH,3,5,2,3,2,3,3,4,2,5
-2609x3930,BST,BST,1,4,2,1,6,2,0,1,5,7
-2602x3963,BST,BST,1,4,2,1,6,2,0,1,5,7
-2581x3987,BST,BST,4,0,2,10,6,2,1,1,5,7
-2553x3821,PVH,PVH,4,4,0,1,2,0,0,2,2,7
-2511x3991,PVH,PVH,1,2,0,0,2,2,2,4,5,6
-2494x3910,PVH,PVH,3,3,0,12,2,2,0,4,2,7
-2481x3833,PVH,PVH,4,0,0,2,2,0,1,2,2,1
-2471x3834,PVH,PVH,4,3,0,7,2,3,1,2,2,7
-2468x4006,PVH,PVH,4,2,0,16,2,3,2,4,1,6
-2459x3955,PVH,PVH,4,3,0,20,2,3,1,4,1,7
-2620x3911,BST,BST,3,4,2,1,6,2,0,1,5,7
-2616x3989,BST,BST,1,4,2,1,6,2,0,1,5,7
-2520x3982,PVH,PVH,1,3,0,7,2,2,0,4,5,7
-2502x3846,PVH,PVH,4,4,0,7,2,0,0,1,2,7
-2489x3991,PVH,PVH,4,3,0,15,2,3,1,4,1,2
-2625x3851,BST,BST,1,3,2,4,2,2,0,1,2,1
-2604x3861,BST,BST,1,4,2,1,2,2,5,1,2,7
-2601x3985,BST,BST,1,4,2,1,6,2,0,1,5,7
-2594x3900,BST,BST,1,4,2,1,6,2,0,1,5,7
-2558x3859,PVH,PVH,1,3,2,7,6,2,0,1,2,7
-2551x3966,BST,BST,1,4,2,1,6,2,0,1,5,7
-2536x3834,PVH,PVH,1,3,2,7,2,0,0,1,2,7
-2509x3905,PVH,PVH,1,4,0,1,2,2,0,1,2,7
-2497x3882,PVH,PVH,1,3,2,15,2,2,0,1,2,2
-2475x3978,PVH,PVH,4,1,0,13,2,3,1,4,1,1
-2466x3887,PVH,PVH,1,3,0,7,2,3,5,4,2,7
-2453x4008,PVH,PVH,4,3,0,15,2,3,0,4,1,7
-2629x4048,BST,BST,1,0,2,2,6,2,1,1,5,1
-2631x4199,BST,BST,1,4,2,1,6,2,2,1,5,7
-2631x4122,BST,BST,1,4,2,1,6,2,0,1,5,7
-2624x4195,BST,BST,2,2,0,0,6,2,2,3,5,6
-2617x4062,BST,BST,1,0,2,20,6,2,1,1,5,7
-2615x4046,BST,BST,1,4,2,1,6,2,0,1,5,7
-2616x4195,BST,BST,3,0,0,2,2,3,1,3,5,1
-2614x4134,BST,BST,1,3,2,1,6,2,0,1,5,7
-2605x4078,BST,BST,1,1,2,1,6,2,0,1,5,1
-2601x4181,BST,BST,3,0,2,2,6,3,1,1,5,1
-2602x4121,BST,BST,1,4,2,1,6,2,0,1,5,7
-2599x4060,BST,BST,1,4,2,1,6,2,0,1,5,7
-2587x4100,BST,BST,2,2,2,0,6,2,2,1,5,6
-2570x4070,BST,BST,2,2,2,0,6,2,2,1,5,6
-2565x4182,PVH,PVH,6,5,0,3,1,3,3,3,1,5
-2558x4025,BST,BST,1,4,2,1,6,2,0,1,5,7
-2560x4206,PVH,PVH,3,1,0,5,2,3,0,4,1,1
-2558x4067,BST,BST,2,0,2,10,6,2,2,1,5,1
-2557x4047,BST,BST,1,0,2,10,6,2,1,1,5,1
-2555x4127,PVH,PVH,4,0,0,4,2,3,1,4,5,1
-2547x4136,PVH,PVH,4,0,0,2,2,3,1,4,1,1
-2542x4194,PVH,PVH,4,3,0,15,2,3,0,4,1,7
-2539x4036,BST,BST,1,4,2,1,6,2,0,1,5,7
-2537x4166,PVH,PVH,4,2,0,0,2,3,2,4,1,6
-2527x4133,PVH,PVH,4,1,0,5,2,3,1,4,1,2
-2523x4094,PVH,PVH,4,3,0,15,2,3,1,4,1,2
-2520x4172,PVH,PVH,4,3,0,15,2,3,1,4,1,2
-2501x4105,PVH,PVH,4,1,0,5,2,3,1,4,1,2
-2504x4084,PVH,PVH,6,5,0,3,1,3,3,4,1,5
-2504x4144,PVH,PVH,4,1,0,21,2,3,1,4,1,2
-2505x4037,BST,BST,1,4,2,1,2,3,0,2,1,7
-2496x4165,PVH,PVH,4,5,0,3,1,3,3,4,1,5
-2483x4141,PVH,PVH,4,3,0,15,2,3,0,4,1,7
-2482x4113,PVH,PVH,4,0,0,10,2,3,0,4,1,1
-2479x4049,PVH,PVH,4,3,0,15,2,3,1,2,1,2
-2477x4084,PVH,PVH,6,5,0,3,1,3,3,4,1,5
-2467x4044,PVH,PVH,4,0,0,2,2,3,1,4,1,1
-2469x4079,PVH,PVH,4,1,0,21,4,3,0,4,1,2
-2458x4154,PVH,PVH,4,3,0,15,2,3,0,4,1,7
-2457x4178,PVH,PVH,4,1,0,21,4,3,1,4,1,2
-2449x4194,PVH,PVH,4,1,4,21,4,3,1,4,1,2
-2626x4084,BST,BST,1,4,2,1,6,2,0,1,5,7
-2608x4026,BST,BST,1,4,2,1,6,2,0,1,5,7
-2598x4032,BST,BST,1,0,2,10,6,2,1,1,5,1
-2585x4124,BST,BST,1,4,2,1,2,2,0,1,5,7
-2568x4086,BST,BST,2,0,2,2,6,2,1,1,5,1
-2535x4065,BST,BST,2,2,2,0,2,2,2,2,5,6
-2518x4060,BST,BST,4,3,0,7,2,3,0,4,1,7
-2520x4088,PVH,PVH,4,0,0,15,2,3,0,4,1,2
-2497x4200,PVH,PVH,4,1,0,21,4,3,1,4,1,2
-2496x4056,PVH,PVH,4,0,2,2,2,3,1,4,1,1
-2474x4121,PVH,PVH,4,3,0,15,2,3,0,4,1,7
-2459x4118,PVH,PVH,3,0,0,10,2,3,1,4,1,1
-2599x4150,BST,BST,1,0,2,10,6,2,1,1,5,1
-2592x4077,BST,BST,1,4,2,1,6,2,0,1,5,7
-2577x4199,PVH,PVH,2,2,0,0,2,3,2,3,4,6
-2557x4180,PVH,PVH,4,1,0,14,2,3,3,4,1,1
-2516x4041,BST,BST,1,4,0,1,2,2,0,2,1,7
-2511x4115,PVH,PVH,4,0,0,9,2,3,1,4,1,1
-2615x4113,BST,BST,1,4,2,1,6,2,0,1,5,7
-2562x4195,PVH,PVH,2,10,0,19,2,3,9,3,1,5
-2535x4137,PVH,PVH,3,0,0,2,2,3,1,4,1,1
-2620x4183,BST,BST,3,0,0,2,6,2,1,1,5,1
-2585x4204,PVH,PVH,4,1,0,13,2,3,1,3,4,7
-2572x4029,BST,BST,1,4,2,1,6,2,0,1,5,7
-2570x4055,BST,BST,1,4,2,1,6,2,0,1,5,7
-2558x4156,PVH,PVH,3,4,2,1,2,3,0,4,1,7
-2517x4182,PVH,PVH,4,0,0,8,4,3,1,4,1,1
-2512x4025,BST,BST,1,10,0,19,2,2,9,2,5,6
-2482x4195,PVH,PVH,4,1,4,5,4,3,1,4,1,1
-2629x4291,PVH,PVH,3,0,1,2,4,1,1,3,4,1
-2624x4379,fx,fx,3,0,1,2,7,1,1,3,4,1
-2619x4401,fx,fx,3,0,1,2,7,1,1,3,8,1
-2619x4332,fx,fx,3,0,1,2,4,1,1,3,4,1
-2613x4255,PVH,PVH,3,2,1,16,4,1,2,3,4,6
-2615x4274,PVH,PVH,2,9,1,11,4,1,7,3,4,0
-2617x4232,PVH,PVH,3,4,1,5,2,1,1,3,4,1
-2601x4290,PVH,PVH,2,2,1,0,4,1,2,3,4,6
-2598x4244,PVH,PVH,3,1,1,5,4,1,1,3,4,1
-2591x4268,PVH,PVH,2,1,1,14,4,1,1,3,4,1
-2586x4362,fx,fx,3,0,1,2,7,1,1,3,4,1
-2579x4328,fx,fx,3,1,3,5,4,1,1,3,4,2
-2568x4400,fx,fx,3,10,1,19,7,5,9,8,4,5
-2569x4288,PVH,PVH,3,1,1,2,4,1,1,3,4,1
-2561x4299,PVH,PVH,3,9,1,11,4,1,7,3,4,0
-2558x4286,PVH,PVH,3,1,1,13,4,1,1,3,4,2
-2557x4268,PVH,PVH,2,1,1,14,4,1,0,3,4,1
-2554x4385,fx,fx,3,12,1,24,7,1,1,8,4,1
-2553x4396,fx,fx,3,0,1,2,7,5,1,8,4,1
-2539x4348,fx,fx,2,2,1,0,4,1,2,3,4,6
-2532x4342,fx,fx,2,1,1,5,4,1,1,3,4,1
-2526x4373,fx,fx,5,7,1,4,7,1,4,3,4,3
-2524x4407,fx,fx,5,7,1,4,7,5,4,8,4,3
-2518x4377,fx,fx,2,2,1,0,7,1,4,3,4,6
-2509x4315,fx,fx,2,2,1,0,4,1,2,4,4,6
-2508x4231,PVH,PVH,4,3,0,15,4,3,1,4,1,2
-2499x4255,PVH,PVH,3,4,0,1,4,3,0,4,4,1
-2493x4224,PVH,PVH,8,1,4,5,4,3,1,4,1,2
-2487x4237,PVH,PVH,2,2,0,0,4,3,2,4,1,6
-2484x4296,fx,fx,3,9,4,11,4,1,7,4,4,0
-2480x4322,fx,fx,2,2,1,16,4,1,2,3,4,6
-2471x4376,fx,fx,3,4,1,14,7,1,7,3,4,1
-2470x4303,fx,fx,3,1,1,14,4,1,0,4,4,1
-2471x4249,PVH,PVH,3,1,2,21,4,3,1,4,4,2
-2462x4382,fx,fx,3,7,1,4,7,1,4,3,4,3
-2451x4371,fx,fx,3,0,4,2,7,1,1,3,4,1
-2452x4266,PVH,PVH,2,0,4,10,4,3,1,4,4,1
-2449x4250,PVH,PVH,2,2,4,0,4,3,2,4,4,6
-2603x4235,PVH,PVH,3,7,1,4,4,1,4,3,4,3
-2580x4275,PVH,PVH,2,2,1,0,4,1,2,3,4,6
-2558x4229,PVH,PVH,2,2,1,0,2,3,2,3,4,6
-2492x4375,fx,fx,3,1,1,5,7,1,0,3,4,1
-2475x4270,PVH,PVH,3,0,0,24,4,1,1,4,4,1
-2624x4351,fx,fx,3,0,1,2,4,1,1,3,4,1
-2591x4331,fx,fx,3,2,1,0,4,1,2,3,4,6
-2546x4361,fx,fx,3,1,1,15,7,1,0,3,4,1
-2528x4322,fx,fx,2,5,1,18,1,1,2,4,4,5
-2504x4284,fx,fx,2,1,4,14,4,1,1,4,4,1
-2455x4316,fx,fx,3,5,1,3,1,1,3,3,4,5
-2452x4403,fx,fx,3,0,4,2,7,1,1,3,4,1
-2582x4388,fx,fx,3,7,1,4,7,1,4,8,4,3
-2517x4387,fx,fx,5,7,1,4,7,1,4,3,4,3
-2464x4235,PVH,PVH,3,1,2,5,4,3,1,4,1,2
-2508x4328,fx,fx,2,1,1,5,4,1,1,3,4,1
-2487x4389,fx,fx,3,10,1,19,7,1,9,3,4,6
-2629x4421,fx,fx,5,7,1,4,7,5,4,8,8,3
-2623x4566,fx,fx,5,7,1,4,5,5,4,8,8,3
-2622x4575,fx,fx,5,7,1,4,5,5,4,8,8,3
-2612x4496,fx,fx,5,5,1,3,5,5,3,8,8,5
-2614x4470,fx,fx,5,7,1,4,5,5,4,8,8,3
-2610x4440,fx,fx,5,7,1,4,5,5,4,8,8,3
-2608x4548,fx,fx,5,7,1,4,5,5,4,8,8,3
-2600x4508,fx,fx,5,7,1,4,5,5,4,8,8,3
-2601x4438,fx,fx,5,2,1,0,5,5,2,8,8,6
-2593x4475,fx,fx,5,7,1,4,5,5,4,8,8,3
-2592x4459,fx,fx,5,5,1,3,5,5,3,8,8,5
-2591x4528,fx,fx,5,2,1,0,5,5,2,8,8,6
-2584x4472,fx,fx,5,7,1,4,5,5,4,8,8,3
-2584x4597,fx,fx,5,7,1,4,5,5,4,8,8,3
-2569x4450,fx,fx,5,7,1,4,5,5,4,8,8,3
-2557x4542,fx,fx,3,12,1,24,5,5,2,8,8,1
-2555x4569,fx,fx,5,12,1,24,5,5,8,8,8,1
-2556x4581,fx,fx,5,12,1,24,5,5,8,8,8,1
-2538x4459,fx,fx,5,5,1,3,5,5,3,8,8,5
-2540x4593,fx,fx,5,12,1,24,5,5,1,8,8,1
-2522x4434,fx,fx,5,7,1,4,5,5,4,8,8,3
-2522x4504,fx,fx,5,7,1,4,5,5,4,8,8,3
-2506x4536,fx,fx,5,7,1,4,5,5,4,8,8,3
-2503x4586,fx,fx,5,7,1,4,5,5,4,8,8,3
-2500x4436,fx,fx,5,2,1,0,5,5,2,8,8,6
-2482x4441,fx,fx,2,5,1,3,7,1,3,3,3,6
-2478x4465,fx,fx,5,7,1,4,5,5,4,8,8,3
-2468x4565,fx,fx,5,7,1,4,7,5,4,8,3,3
-2466x4600,fx,fx,5,7,1,4,7,5,4,8,3,3
-2462x4513,fx,fx,5,7,1,4,7,5,4,8,3,3
-2452x4549,fx,fx,3,4,1,1,7,1,0,8,3,7
-2451x4566,fx,fx,5,7,1,4,7,5,4,8,3,3
-2447x4544,fx,fx,3,1,1,5,7,1,0,8,3,1
-2445x4437,fx,fx,2,2,7,0,7,5,2,3,3,6
-2623x4499,fx,fx,5,12,1,24,5,5,2,8,8,1
-2598x4518,fx,fx,5,12,1,24,5,5,4,8,8,6
-2570x4428,fx,fx,5,2,1,0,5,5,2,8,8,6
-2518x4564,fx,fx,5,12,1,24,5,5,4,8,8,1
-2485x4494,fx,fx,5,7,1,4,5,5,4,8,8,3
-2482x4543,fx,fx,5,10,1,19,5,5,9,8,8,6
-2548x4442,fx,fx,5,7,1,4,5,5,4,8,8,3
-2548x4512,fx,fx,5,9,1,11,5,5,7,8,8,0
-2529x4464,fx,fx,5,12,1,24,5,5,3,8,8,1
-2527x4564,fx,fx,5,7,1,4,5,5,4,8,8,3
-2625x4436,fx,fx,5,7,1,4,5,5,4,8,8,3
-2458x4581,fx,fx,5,9,1,11,7,5,7,8,3,0
-2549x4572,fx,fx,5,12,1,24,5,5,8,8,8,1
-2429x4532,fx,fx,3,11,7,22,8,1,8,3,3,1
-2422x4458,fx,fx,2,11,1,22,7,5,8,3,3,1
-2422x4486,fx,fx,2,2,7,0,7,5,2,3,3,6
-2416x4573,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2413x4494,fx,fx,6,5,7,3,7,5,3,3,3,5
-2412x4438,fx,fx,2,2,1,0,7,5,2,3,3,6
-2407x4590,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2390x4471,fx,fx,3,0,7,8,7,1,1,3,3,1
-2390x4482,fx,fx,3,5,7,3,7,5,3,3,3,5
-2388x4521,fx,fx,3,0,7,2,7,5,1,3,3,1
-2377x4508,fx,fx,2,2,7,0,7,5,2,3,3,6
-2371x4601,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2373x4541,PVT,PVT,3,0,7,22,8,5,1,6,3,1
-2371x4436,fx,fx,3,0,7,2,4,1,1,3,3,1
-2362x4470,fx,fx,3,0,7,2,4,1,1,3,3,1
-2358x4456,fx,fx,3,0,7,2,4,1,1,3,3,1
-2356x4542,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2343x4459,fx,fx,3,11,7,22,8,1,8,3,3,1
-2339x4588,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2323x4564,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2315x4464,fx,fx,3,11,7,22,8,5,8,6,3,1
-2310x4495,PVT,PVT,3,2,7,0,8,5,2,6,3,6
-2309x4595,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2290x4593,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2285x4601,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2277x4584,PVT,PVT,3,10,7,19,8,5,9,6,3,6
-2269x4563,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2249x4510,PVT,PVT,6,5,7,3,1,5,3,6,3,5
-2245x4558,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2419x4508,fx,fx,6,5,7,18,7,5,3,3,3,5
-2387x4510,fx,fx,2,7,7,4,7,5,4,3,3,3
-2294x4579,PVT,PVT,3,2,7,0,8,5,8,6,3,6
-2262x4535,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2417x4485,fx,fx,2,2,7,0,7,5,2,3,3,6
-2399x4533,fx,fx,2,2,7,0,7,5,2,3,3,6
-2390x4451,fx,fx,3,2,7,0,7,1,2,3,3,6
-2385x4461,fx,fx,3,10,7,19,7,1,9,3,3,1
-2377x4558,fx,fx,3,7,7,4,7,5,4,6,3,3
-2375x4590,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2315x4566,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2312x4569,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2294x4564,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2294x4542,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2272x4461,fx,fx,2,1,9,14,8,5,1,3,3,1
-2264x4506,PVT,PVT,6,11,7,22,8,5,4,6,3,1
-2390x4496,fx,fx,3,11,7,22,4,5,8,3,3,1
-2357x4580,PVT,PVT,3,11,7,22,8,5,1,6,3,1
-2325x4526,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2301x4503,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2254x4562,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2255x4602,PVT,PVT,3,11,7,22,8,5,8,6,3,1
-2429x4358,fx,fx,2,2,1,0,4,1,2,3,4,6
-2428x4338,fx,fx,2,4,1,1,4,1,0,3,4,7
-2425x4287,fx,fx,3,1,2,5,4,3,0,3,4,1
-2420x4227,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-2422x4310,fx,fx,3,0,4,2,4,1,1,3,4,1
-2420x4248,PVH,PVH,3,4,4,1,4,3,1,4,1,2
-2410x4405,fx,fx,3,0,1,2,7,1,1,3,3,1
-2410x4334,fx,fx,2,9,1,11,4,1,7,3,4,0
-2409x4311,fx,fx,2,5,4,3,1,3,3,3,4,5
-2409x4355,fx,fx,2,7,1,4,4,1,4,3,4,3
-2392x4243,PVH,PVH,3,9,4,2,4,3,7,4,1,0
-2389x4392,fx,fx,6,5,1,3,1,1,3,3,3,5
-2388x4357,fx,fx,2,7,1,4,4,1,4,3,4,3
-2384x4221,PVH,PVH,3,2,4,0,4,3,2,4,1,6
-2372x4264,fx,fx,3,7,4,4,4,3,4,3,4,3
-2369x4390,fx,fx,6,10,1,19,4,1,9,3,3,6
-2366x4402,fx,fx,6,0,1,2,4,1,1,3,3,1
-2364x4317,fx,fx,2,1,0,5,4,3,2,3,4,1
-2362x4307,fx,fx,6,5,0,3,1,3,3,3,4,5
-2360x4301,fx,fx,2,10,0,19,4,3,3,3,4,6
-2351x4331,fx,fx,2,2,0,0,4,3,2,3,4,6
-2351x4322,fx,fx,2,2,0,0,4,3,2,3,4,6
-2336x4337,fx,fx,2,1,4,5,4,3,5,3,4,1
-2338x4370,fx,fx,2,1,1,5,4,1,0,3,3,1
-2337x4281,fx,fx,2,2,4,0,4,3,2,3,4,6
-2333x4394,fx,fx,2,9,8,11,4,1,7,3,3,0
-2328x4408,fx,fx,2,2,5,0,4,1,2,3,3,6
-2326x4402,fx,fx,2,2,5,0,4,3,2,3,3,6
-2319x4238,fx,fx,2,1,1,5,4,3,1,4,1,1
-2316x4270,fx,fx,2,0,1,2,4,3,1,3,4,1
-2298x4249,fx,fx,2,9,4,11,4,3,7,3,4,0
-2291x4338,fx,fx,2,2,1,0,4,3,2,3,6,6
-2287x4285,fx,fx,2,2,6,0,8,3,2,3,4,6
-2282x4229,fx,fx,2,2,4,0,4,3,2,4,1,6
-2277x4376,fx,fx,2,9,1,11,4,3,7,3,6,0
-2269x4272,fx,fx,6,5,6,3,1,5,3,3,8,5
-2269x4397,fx,fx,2,0,6,10,8,3,5,3,6,1
-2268x4265,fx,fx,6,5,6,3,1,5,3,3,8,5
-2269x4321,fx,fx,2,9,1,11,8,5,7,3,8,0
-2264x4352,fx,fx,2,5,1,3,1,5,3,3,8,5
-2261x4366,fx,fx,2,0,1,10,8,3,1,3,6,1
-2251x4399,V3,V3,3,1,6,14,8,7,2,5,6,1
-2244x4274,fx,fx,2,2,6,0,8,5,6,3,8,6
-2429x4251,PVH,PVH,2,4,4,1,4,3,0,4,1,7
-2401x4224,PVH,PVH,3,1,4,5,4,3,0,4,1,1
-2390x4267,fx,fx,3,0,4,2,4,3,1,3,4,1
-2368x4340,fx,fx,2,3,1,5,4,1,0,3,4,1
-2282x4364,fx,fx,2,2,1,0,4,3,2,3,6,6
-2410x4262,PVH,PVH,3,1,4,5,4,3,1,4,4,1
-2391x4402,fx,fx,3,0,1,2,7,1,3,3,3,1
-2339x4353,fx,fx,2,1,4,5,4,3,1,3,4,1
-2247x4411,V3,V3,2,1,6,24,8,7,2,5,6,1
-2432x4145,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-2425x4117,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-2416x4092,PVH,PVH,4,2,4,0,4,3,2,4,1,6
-2416x4148,PVH,PVH,6,0,4,10,4,3,1,4,1,1
-2414x4132,PVH,PVH,4,0,4,10,4,3,1,4,1,1
-2413x4032,PVH,PVH,2,1,4,5,4,3,1,4,1,1
-2400x4201,PVH,PVH,5,7,4,4,4,3,4,4,1,3
-2398x4108,PVH,PVH,3,1,4,15,4,3,1,4,1,2
-2395x4133,PVH,PVH,3,1,4,5,4,3,1,4,1,1
-2393x4051,PVH,PVH,4,9,4,2,4,3,7,4,1,0
-2388x4200,PVH,PVH,3,1,4,21,4,3,4,4,1,2
-2379x4073,PVH,PVH,4,1,4,21,4,3,1,4,1,2
-2379x4084,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-2378x4053,PVH,PVH,4,1,4,21,4,3,1,4,1,2
-2376x4115,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-2376x4024,PVH,PVH,2,3,4,15,4,3,1,4,1,2
-2375x4060,PVH,PVH,4,3,4,15,4,3,5,4,1,7
-2369x4190,PVH,PVH,3,10,4,19,4,3,7,4,1,0
-2363x4107,PVH,PVH,3,1,4,14,4,3,1,4,1,1
-2361x4126,PVH,PVH,3,1,4,5,4,3,1,4,1,1
-2358x4038,PVH,PVH,3,1,4,5,4,3,0,4,1,2
-2358x4057,PVH,PVH,4,6,4,17,4,3,2,4,1,2
-2359x4144,PVH,PVH,3,1,4,5,4,3,1,4,1,1
-2357x4087,PVH,PVH,3,1,4,21,4,3,1,4,1,2
-2352x4153,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-2344x4113,PVH,PVH,3,1,4,16,4,3,1,4,1,2
-2341x4031,PVH,PVH,2,1,4,21,4,3,7,4,1,2
-2338x4067,PVH,PVH,3,0,4,9,4,3,1,4,1,1
-2322x4190,PVH,PVH,3,0,4,2,4,3,1,4,1,1
-2312x4147,PVH,PVH,3,1,4,5,4,3,0,4,1,2
-2307x4050,PVH,PVH,3,1,4,5,4,3,1,4,1,1
-2305x4025,PVH,PVH,2,9,4,11,4,3,7,4,1,0
-2299x4204,fx,fx,3,9,4,11,4,3,7,4,1,0
-2295x4109,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-2292x4139,PVH,PVH,6,5,4,3,4,3,3,4,1,5
-2286x4171,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-2282x4099,PVH,PVH,3,1,4,5,4,3,1,4,1,7
-2279x4206,fx,fx,2,1,4,5,4,3,1,4,1,2
-2278x4064,PVH,PVH,4,1,4,5,4,3,1,4,1,1
-2277x4081,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-2274x4128,PVH,PVH,6,5,4,3,4,3,3,4,1,6
-2271x4181,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-2265x4076,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-2265x4148,PVH,PVH,2,1,4,5,4,3,1,4,1,2
-2263x4185,PVH,PVH,2,2,4,0,4,3,2,3,1,6
-2261x4101,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-2253x4173,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-2426x4041,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-2362x4175,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-2353x4029,PVH,PVH,2,5,4,3,4,3,3,4,1,5
-2328x4159,PVH,PVH,3,1,4,21,4,3,1,4,1,2
-2320x4093,PVH,PVH,3,3,4,12,4,3,0,4,1,7
-2290x4187,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-2281x4189,PVH,PVH,3,1,4,5,4,3,1,4,1,2
-2273x4045,PVH,PVH,4,1,4,5,4,3,1,4,1,1
-2426x4048,PVH,PVH,4,1,4,5,4,3,1,4,1,1
-2428x4106,PVH,PVH,3,7,4,4,4,3,4,4,1,3
-2426x4137,PVH,PVH,2,2,4,16,4,3,2,4,1,6
-2402x4029,PVH,PVH,2,2,4,0,4,3,2,4,1,6
-2373x4039,PVH,PVH,4,2,4,16,4,3,2,4,1,6
