,Slice,Ground Truth,Graphst,Leiden,MENDER,SCANPY,SEDR,SpaceFlow,SpaGCN,STAGATE,stGCL,stLearn
540055,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
540056,3,outside_VISp,1,1,6,4,4,2,0,3,3,3
540058,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
540059,3,outside_VISp,1,2,6,14,4,2,3,3,3,1
540060,3,outside_VISp,1,0,6,11,4,2,1,3,3,4
540062,3,outside_VISp,1,0,6,6,4,2,1,3,3,4
540064,3,outside_VISp,1,1,6,4,4,4,5,3,3,3
540066,3,outside_VISp,1,0,6,1,4,2,5,3,3,4
540067,3,outside_VISp,1,1,6,7,4,4,5,3,3,5
540068,3,outside_VISp,1,1,6,4,4,2,0,3,3,5
540069,3,outside_VISp,1,2,6,8,4,2,3,3,3,1
540070,3,outside_VISp,1,1,2,5,4,2,0,3,3,5
540071,3,outside_VISp,1,1,6,9,4,4,0,3,3,5
540072,3,outside_VISp,1,1,2,5,4,2,0,3,3,5
540073,3,outside_VISp,1,0,2,1,4,2,1,3,3,4
540074,3,outside_VISp,1,1,6,12,4,2,5,3,3,1
540075,3,outside_VISp,3,1,4,9,6,4,5,4,4,5
540076,3,outside_VISp,1,2,6,8,4,2,3,3,3,2
540078,3,outside_VISp,1,0,6,3,4,2,1,3,3,4
540079,3,outside_VISp,1,1,6,4,4,2,0,3,3,3
540080,3,outside_VISp,3,1,4,5,6,4,0,4,4,5
540081,3,VISp,3,1,4,1,6,4,5,4,4,5
540082,3,outside_VISp,1,0,6,8,4,4,0,3,3,4
540083,3,outside_VISp,1,0,6,10,4,2,1,3,3,4
540084,3,outside_VISp,1,2,2,14,4,2,3,3,3,1
540085,3,outside_VISp,3,1,4,4,6,4,0,3,4,3
540086,3,VISp_wm,3,1,4,4,6,4,0,4,4,3
540087,3,outside_VISp,1,1,6,4,4,2,3,3,3,5
540088,3,outside_VISp,1,1,6,7,4,4,0,3,3,5
540090,3,outside_VISp,1,0,6,11,4,2,5,3,3,4
540091,3,outside_VISp,3,1,4,5,6,4,0,4,4,5
540092,3,VISp_wm,3,1,4,8,6,4,0,4,4,0
540093,3,outside_VISp,3,1,4,4,6,4,0,4,4,5
540094,3,outside_VISp,3,1,6,7,4,4,0,4,3,3
540095,3,outside_VISp,1,0,6,11,4,4,0,3,3,4
540097,3,outside_VISp,1,0,6,2,4,2,1,3,3,4
540098,3,VISp_wm,3,1,4,4,6,4,3,4,4,3
540100,3,VISp_wm,3,1,4,7,6,4,5,4,4,5
540101,3,outside_VISp,1,0,6,1,4,2,1,3,3,4
540102,3,outside_VISp,1,0,6,6,4,2,1,3,3,4
540103,3,outside_VISp,1,0,6,11,4,2,1,3,3,4
540104,3,outside_VISp,3,1,4,15,6,4,4,4,4,3
540105,3,outside_VISp,1,1,6,7,4,2,0,3,3,5
540106,3,outside_VISp,1,0,6,6,4,2,5,3,3,4
540107,3,outside_VISp,3,1,6,12,4,4,5,3,3,5
540108,3,outside_VISp,1,1,6,5,4,2,1,3,3,5
540110,3,outside_VISp,1,0,6,2,4,2,0,3,3,0
540112,3,outside_VISp,1,0,6,6,4,2,5,3,3,4
540113,3,VISp_wm,3,1,4,5,6,4,0,4,4,5
540114,3,outside_VISp,1,2,6,8,4,2,3,3,3,2
540115,3,VISp_wm,1,3,4,13,6,4,5,4,4,0
540116,3,outside_VISp,1,1,6,4,4,2,0,3,3,3
540117,3,VISp_wm,1,1,4,9,6,4,0,4,4,5
540118,3,VISp_wm,3,1,4,12,6,4,5,4,4,5
540119,3,outside_VISp,1,0,6,6,4,2,1,3,3,5
540120,3,outside_VISp,1,2,6,14,4,2,3,3,3,1
540121,3,outside_VISp,3,1,6,4,4,4,0,3,3,3
540122,3,outside_VISp,1,0,6,6,4,2,4,3,3,4
540123,3,outside_VISp,1,0,6,6,4,2,1,3,3,4
540125,3,VISp,3,1,4,9,6,4,0,4,4,5
540126,3,VISp,3,1,4,4,6,4,0,4,4,3
540127,3,outside_VISp,3,1,6,4,4,4,0,3,3,5
540128,3,outside_VISp,1,0,6,11,4,2,1,3,3,4
540129,3,VISp_wm,3,1,4,5,6,4,0,4,4,5
540130,3,outside_VISp,3,1,6,5,4,4,0,3,3,5
540131,3,outside_VISp,1,0,6,1,4,2,1,3,3,4
540133,3,outside_VISp,3,1,4,7,6,4,0,4,4,5
540134,3,outside_VISp,1,1,6,5,4,2,3,3,3,5
540136,3,outside_VISp,1,1,2,12,4,2,5,3,3,3
540137,3,outside_VISp,3,1,6,1,4,4,0,3,3,4
540138,3,VISp_wm,3,1,4,9,6,4,0,4,4,5
540139,3,outside_VISp,3,1,6,5,6,4,0,4,4,5
540140,3,VISp,3,1,4,4,6,4,0,4,4,3
540141,3,outside_VISp,1,0,6,11,4,2,5,3,3,4
540143,3,VISp_wm,3,1,4,12,6,4,5,4,4,5
540144,3,outside_VISp,1,2,2,8,4,2,5,3,3,1
540145,3,outside_VISp,3,1,4,5,6,4,0,4,4,5
540146,3,outside_VISp,1,1,6,4,4,2,1,3,3,3
540147,3,outside_VISp,1,1,6,11,4,2,3,3,3,1
540148,3,VISp_wm,3,1,4,5,6,4,0,4,4,3
540149,3,outside_VISp,3,0,6,9,6,4,0,3,3,4
540151,3,outside_VISp,1,0,6,7,4,2,3,3,3,4
540153,3,outside_VISp,3,1,6,4,4,4,0,3,3,3
540154,3,VISp_wm,3,1,4,16,6,4,0,4,4,3
540155,3,outside_VISp,1,1,6,9,4,2,0,3,3,3
540156,3,outside_VISp,1,2,6,14,4,2,3,3,3,1
540157,3,VISp_wm,3,1,4,4,6,4,0,4,4,5
540158,3,outside_VISp,1,2,6,14,4,2,3,3,3,1
540159,3,VISp_wm,3,1,4,7,6,4,0,4,4,3
540160,3,outside_VISp,3,0,6,11,4,2,0,3,3,4
540161,3,outside_VISp,1,0,2,6,4,2,1,3,3,4
540162,3,outside_VISp,3,1,4,8,6,4,0,4,4,5
540163,3,VISp_wm,3,1,4,4,6,4,3,4,4,3
540164,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
540165,3,outside_VISp,1,0,2,6,4,2,1,3,3,4
540166,3,outside_VISp,1,0,6,6,4,2,1,3,3,4
540167,3,VISp_wm,3,1,4,11,6,4,4,4,4,5
540168,3,VISp_wm,3,0,4,10,6,4,2,4,4,0
540169,3,VISp_wm,3,1,4,9,6,4,0,4,4,4
540170,3,VISp_wm,3,1,4,5,6,4,0,4,4,5
540171,3,VISp_wm,3,1,4,4,6,4,0,4,4,3
540172,3,outside_VISp,3,1,6,3,4,4,3,3,4,5
540174,3,outside_VISp,1,0,2,6,4,2,1,3,3,4
540179,3,outside_VISp,1,1,6,5,4,2,0,3,3,5
540180,3,VISp_wm,3,1,4,5,6,4,0,4,4,5
550012,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550013,3,outside_VISp,1,0,6,11,4,2,1,2,3,4
550014,3,outside_VISp,3,1,4,7,6,4,3,4,4,0
550016,3,outside_VISp,1,1,6,11,4,4,0,3,3,5
550017,3,outside_VISp,3,1,4,4,6,4,0,4,4,5
550018,3,outside_VISp,3,1,4,4,6,4,3,4,4,3
550019,3,outside_VISp,3,1,4,4,6,4,5,4,4,5
550020,3,outside_VISp,1,0,6,9,4,2,4,2,3,0
550021,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550022,3,outside_VISp,3,1,4,14,6,4,0,4,4,3
550023,3,outside_VISp,3,1,4,9,6,4,0,4,4,5
550024,3,outside_VISp,3,1,4,4,4,4,0,4,4,3
550026,3,outside_VISp,3,1,4,7,6,4,0,4,4,5
550027,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550028,3,outside_VISp,1,0,6,6,4,2,4,3,3,4
550029,3,outside_VISp,1,1,6,7,4,2,0,3,4,5
550030,3,outside_VISp,3,1,4,4,6,4,5,4,4,3
550031,3,outside_VISp,1,1,6,11,4,2,0,3,3,5
550032,3,outside_VISp,3,1,4,4,6,4,4,4,4,3
550033,3,outside_VISp,3,1,4,12,6,4,5,4,4,5
550035,3,outside_VISp,1,1,6,7,4,4,0,3,3,5
550037,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550038,3,outside_VISp,3,1,4,9,6,4,4,4,4,5
550039,3,outside_VISp,3,1,4,9,6,4,0,4,4,3
550040,3,outside_VISp,1,0,6,11,4,2,5,3,3,4
550041,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550042,3,outside_VISp,3,1,4,7,6,4,0,4,4,3
550043,3,outside_VISp,1,0,6,11,4,2,5,3,3,4
550044,3,outside_VISp,3,1,4,5,6,4,5,4,4,5
550046,3,outside_VISp,1,1,6,3,4,2,0,3,3,5
550047,3,outside_VISp,3,1,4,7,6,4,0,4,4,5
550049,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550050,3,outside_VISp,1,1,6,4,4,2,4,3,3,5
550051,3,outside_VISp,3,1,4,11,6,4,0,4,4,3
550052,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550053,3,outside_VISp,1,1,6,7,4,2,5,3,3,5
550054,3,outside_VISp,3,1,6,4,6,4,5,4,4,3
550055,3,outside_VISp,1,0,6,11,4,2,5,3,3,4
550056,3,outside_VISp,3,1,4,4,6,4,0,4,4,1
550057,3,outside_VISp,1,1,6,12,1,2,4,3,3,1
550058,3,outside_VISp,1,0,6,9,4,2,4,3,3,4
550059,3,outside_VISp,3,1,4,5,6,4,5,4,4,5
550060,3,outside_VISp,3,1,4,4,6,4,0,4,4,2
550061,3,outside_VISp,1,1,6,5,4,2,4,3,3,5
550062,3,outside_VISp,3,1,4,5,6,4,5,4,4,5
550063,3,outside_VISp,1,0,6,6,4,2,4,3,3,0
550064,3,outside_VISp,3,2,4,8,6,4,4,4,4,5
550065,3,outside_VISp,1,0,6,11,4,2,5,3,3,4
550066,3,outside_VISp,1,0,6,1,4,2,5,3,3,4
550067,3,outside_VISp,1,0,6,11,4,2,1,3,3,0
550068,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550069,3,outside_VISp,3,1,4,4,6,4,0,4,4,5
550070,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550071,3,outside_VISp,1,1,6,4,4,2,0,3,3,3
550072,3,outside_VISp,1,0,6,11,4,2,4,3,3,4
550073,3,outside_VISp,1,1,6,9,4,2,0,3,3,5
550075,3,outside_VISp,3,1,4,4,6,4,4,4,4,3
550076,3,outside_VISp,3,1,6,4,4,4,0,4,3,3
550077,3,outside_VISp,1,0,6,11,4,2,0,3,3,4
550078,3,outside_VISp,3,1,4,4,6,4,5,4,4,3
550080,3,outside_VISp,3,1,4,4,6,4,4,4,4,3
550081,3,outside_VISp,1,0,6,6,4,2,1,3,3,4
550082,3,outside_VISp,3,1,4,4,6,4,5,4,4,5
550083,3,outside_VISp,1,1,6,5,4,2,5,3,3,5
550084,3,outside_VISp,3,2,6,8,6,4,3,4,3,2
550085,3,outside_VISp,1,0,6,11,4,2,1,3,3,4
550086,3,outside_VISp,3,1,4,4,6,4,4,4,4,3
550087,3,outside_VISp,1,0,6,11,4,2,1,3,3,0
550088,3,outside_VISp,3,1,4,5,6,4,0,4,4,0
550089,3,outside_VISp,3,1,4,7,6,4,4,4,4,5
550090,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550091,3,outside_VISp,3,1,4,4,6,4,4,4,4,5
550092,3,outside_VISp,3,1,4,7,6,4,0,4,4,5
550093,3,outside_VISp,3,1,6,4,6,4,4,3,3,3
550094,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550095,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550096,3,outside_VISp,3,1,4,5,6,4,0,4,4,3
550097,3,outside_VISp,1,0,6,11,4,2,1,3,3,4
550098,3,outside_VISp,3,1,4,4,6,4,4,4,4,3
550099,3,outside_VISp,3,1,4,4,6,4,4,4,4,3
550100,3,outside_VISp,1,0,6,11,4,2,5,3,3,4
550101,3,outside_VISp,3,0,6,11,6,4,1,4,3,5
550103,3,outside_VISp,1,0,6,11,4,2,0,3,3,5
550105,3,outside_VISp,3,1,4,7,6,4,0,4,4,5
550106,3,outside_VISp,1,1,6,9,4,2,0,3,3,5
550107,3,outside_VISp,3,1,6,4,6,4,0,4,4,3
550108,3,outside_VISp,3,1,6,11,6,4,0,3,3,5
550109,3,outside_VISp,1,0,6,11,4,2,1,3,3,4
550110,3,outside_VISp,3,1,6,9,6,4,4,4,3,5
550111,3,outside_VISp,3,1,4,7,6,4,3,4,4,5
550112,3,outside_VISp,3,1,4,5,6,4,0,4,4,5
550113,3,outside_VISp,3,1,6,5,6,4,4,4,3,5
550115,3,outside_VISp,1,1,6,5,4,2,0,3,3,5
550117,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550118,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550119,3,outside_VISp,1,4,6,12,6,4,4,4,3,5
550120,3,outside_VISp,1,0,6,11,4,2,5,3,3,0
550121,3,outside_VISp,1,1,6,11,4,2,0,3,3,5
550123,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550124,3,outside_VISp,1,0,6,11,4,2,1,3,3,4
550125,3,outside_VISp,3,1,4,5,6,4,0,4,4,5
550126,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550127,3,outside_VISp,1,2,6,8,4,2,4,3,3,0
550129,3,outside_VISp,1,1,6,9,4,2,0,3,3,5
550130,3,outside_VISp,1,1,6,4,4,4,0,3,3,3
550131,3,outside_VISp,1,1,6,11,4,1,5,3,3,5
550132,3,outside_VISp,1,0,6,11,4,2,1,3,3,4
550133,3,outside_VISp,3,1,4,5,6,4,0,4,4,5
550134,3,outside_VISp,1,0,6,10,4,2,5,3,3,4
550135,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550136,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550138,3,outside_VISp,1,0,6,1,4,1,0,3,3,4
550139,3,outside_VISp,1,1,6,9,4,2,3,3,3,5
550140,3,outside_VISp,1,0,6,10,4,2,3,3,3,0
550141,3,outside_VISp,1,0,6,6,4,2,1,3,3,4
550142,3,outside_VISp,2,0,4,1,4,1,1,3,4,4
550143,3,outside_VISp,1,0,6,11,4,1,1,3,3,4
550145,3,outside_VISp,1,0,6,1,4,1,4,3,3,4
550146,3,outside_VISp,1,1,6,8,4,2,3,3,3,5
550147,3,outside_VISp,3,4,4,16,6,4,4,4,4,5
550148,3,outside_VISp,1,0,6,6,4,1,5,3,3,4
550149,3,outside_VISp,3,1,4,5,6,4,0,4,4,5
550151,3,outside_VISp,3,1,4,4,6,4,4,4,4,3
550152,3,outside_VISp,3,1,4,5,6,4,0,4,4,5
550153,3,outside_VISp,1,1,6,5,4,2,0,3,3,5
550155,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550156,3,outside_VISp,1,4,6,12,4,1,5,3,3,5
550157,3,outside_VISp,1,0,6,2,4,2,1,3,3,4
550158,3,outside_VISp,1,1,6,11,4,2,4,3,3,5
550159,3,outside_VISp,3,1,4,5,6,4,0,4,4,3
550160,3,outside_VISp,2,1,6,7,6,4,0,4,4,5
550162,3,outside_VISp,1,0,6,11,4,2,1,3,3,4
550163,3,outside_VISp,1,0,6,11,4,2,5,3,3,4
550165,3,outside_VISp,2,1,6,4,4,1,1,2,3,3
550167,3,outside_VISp,3,1,4,7,6,4,0,4,4,3
550170,3,outside_VISp,2,0,6,1,4,1,1,3,3,4
550171,3,outside_VISp,2,0,6,1,4,1,1,3,3,4
550172,3,outside_VISp,1,2,6,14,4,2,3,3,3,1
550173,3,outside_VISp,3,1,4,7,6,4,0,4,4,3
550174,3,outside_VISp,1,0,6,11,4,2,1,3,3,4
550176,3,outside_VISp,3,4,4,16,6,4,4,4,4,5
550177,3,outside_VISp,1,0,6,6,4,2,5,3,3,4
550178,3,outside_VISp,1,1,6,7,4,2,5,3,3,5
550180,3,outside_VISp,2,0,6,11,4,2,1,3,3,4
550181,3,outside_VISp,1,0,6,11,4,2,1,3,3,4
550184,3,outside_VISp,3,1,4,7,6,4,4,4,4,5
550188,3,outside_VISp,3,1,4,4,6,4,0,4,4,3
550189,3,outside_VISp,1,1,4,7,6,4,0,4,4,5
550191,3,outside_VISp,1,1,6,4,6,4,0,4,3,3
550195,3,outside_VISp,1,2,6,8,4,2,3,3,3,2
560009,3,outside_VISp,1,1,2,7,4,2,0,3,3,5
560017,3,outside_VISp,1,1,2,11,4,2,3,3,3,5
560018,3,outside_VISp,1,2,2,14,4,2,3,3,3,1
560019,3,outside_VISp,1,2,2,8,4,2,3,3,3,2
560020,3,outside_VISp,1,0,2,6,4,2,1,3,3,4
560021,3,outside_VISp,1,1,2,4,4,2,0,3,3,3
560022,3,outside_VISp,1,2,2,14,4,2,3,3,3,1
560023,3,outside_VISp,1,0,2,10,4,2,1,3,3,4
560024,3,outside_VISp,1,0,2,2,4,2,1,3,3,0
560025,3,outside_VISp,1,0,5,2,4,2,1,3,3,0
560026,3,outside_VISp,1,0,2,6,4,2,2,3,3,4
560027,3,outside_VISp,1,0,2,6,4,2,2,3,3,4
560028,3,outside_VISp,1,0,2,1,4,2,1,3,3,4
560029,3,outside_VISp,1,0,2,2,4,2,5,3,3,4
560030,3,outside_VISp,1,1,2,9,4,2,0,3,3,5
560031,3,outside_VISp,1,1,2,4,4,2,0,3,3,3
560035,3,outside_VISp,1,2,2,8,4,2,3,3,3,1
560036,3,outside_VISp,1,1,5,9,5,5,0,6,3,5
560037,3,outside_VISp,1,0,2,11,4,2,1,3,3,4
560038,3,outside_VISp,1,0,2,1,4,2,5,3,3,4
560039,3,outside_VISp,1,0,2,2,4,2,1,3,3,4
560040,3,outside_VISp,1,1,2,5,4,2,5,3,3,5
560042,3,outside_VISp,1,0,2,2,4,2,1,3,3,4
560045,3,outside_VISp,1,1,2,9,4,3,1,3,3,0
560046,3,outside_VISp,1,0,5,2,4,2,1,6,3,0
560047,3,outside_VISp,1,1,2,11,4,2,0,3,3,5
560050,3,outside_VISp,1,1,2,4,4,2,5,3,3,3
560051,3,outside_VISp,1,1,5,3,4,2,1,6,3,3
560052,3,outside_VISp,1,0,2,6,4,2,1,3,3,4
560053,3,outside_VISp,1,0,2,6,4,2,5,3,3,4
560054,3,outside_VISp,1,0,2,6,4,2,1,3,3,4
560055,3,outside_VISp,1,0,2,2,4,2,1,3,3,0
560057,3,outside_VISp,1,1,2,4,4,2,0,3,3,5
560058,3,outside_VISp,1,2,5,8,4,2,3,3,3,2
560059,3,outside_VISp,1,0,2,6,4,2,5,3,3,4
560060,3,outside_VISp,1,0,2,10,4,2,2,3,3,0
560061,3,outside_VISp,1,0,2,1,4,2,1,3,3,4
560062,3,outside_VISp,1,0,2,6,4,2,5,3,3,4
560065,3,outside_VISp,1,0,2,6,4,2,1,3,3,4
560066,3,outside_VISp,1,0,2,2,4,2,1,3,3,4
560067,3,outside_VISp,1,1,2,9,4,2,0,3,3,5
560068,3,outside_VISp,1,0,2,6,4,2,2,3,3,4
560069,3,outside_VISp,1,2,2,8,4,2,3,3,3,1
560070,3,outside_VISp,1,1,2,5,4,2,0,3,3,5
560071,3,outside_VISp,1,2,2,8,4,2,3,3,3,1
560072,3,outside_VISp,1,1,2,7,4,2,3,3,3,5
560073,3,outside_VISp,1,0,5,11,4,2,1,3,3,4
560074,3,outside_VISp,1,2,2,8,4,2,3,3,3,2
560076,3,outside_VISp,1,2,2,8,4,2,3,3,3,2
560077,3,outside_VISp,1,2,2,8,4,2,3,3,3,2
560078,3,outside_VISp,1,1,2,4,4,2,3,3,3,3
560079,3,outside_VISp,1,0,2,3,4,2,2,3,3,0
560082,3,outside_VISp,1,0,2,2,4,2,1,3,3,0
560084,3,outside_VISp,1,0,2,10,4,2,1,3,3,4
560085,3,outside_VISp,1,1,2,5,4,2,3,5,3,5
560086,3,outside_VISp,3,1,1,11,4,2,4,3,3,3
560087,3,outside_VISp,1,0,5,6,5,2,1,6,3,4
560088,3,outside_VISp,1,0,1,11,4,2,1,3,3,4
560089,3,outside_VISp,1,0,2,6,4,2,1,3,3,4
560090,3,outside_VISp,1,0,2,6,4,2,1,3,3,4
560092,3,outside_VISp,1,1,5,4,5,2,0,6,3,3
560093,3,outside_VISp,1,0,2,2,4,2,1,3,3,4
560095,3,outside_VISp,5,1,2,9,4,3,4,3,3,5
560097,3,outside_VISp,1,0,2,3,4,2,1,3,3,0
560098,3,outside_VISp,1,2,2,8,4,2,5,3,3,2
560099,3,outside_VISp,1,0,5,6,5,2,5,3,3,4
560100,3,outside_VISp,1,2,2,14,4,2,3,3,3,1
560101,3,outside_VISp,1,0,2,6,4,2,1,3,3,4
560102,3,outside_VISp,5,0,2,3,4,3,2,3,3,0
560104,3,outside_VISp,1,2,2,8,4,2,3,3,3,2
560105,3,outside_VISp,5,2,1,8,4,3,3,1,3,2
560106,3,outside_VISp,1,1,2,5,4,3,0,3,3,5
560107,3,outside_VISp,1,2,2,8,5,2,3,3,3,1
560110,3,outside_VISp,5,3,1,11,2,3,5,1,3,5
560111,3,outside_VISp,1,2,2,9,4,2,0,3,3,2
560112,3,outside_VISp,1,1,2,15,4,3,0,3,3,5
560113,3,outside_VISp,5,0,1,0,2,3,2,1,3,0
560114,3,outside_VISp,1,0,2,0,4,2,2,3,3,4
560116,3,outside_VISp,1,1,2,5,4,2,0,3,3,2
560117,3,outside_VISp,1,0,2,2,4,2,2,3,3,0
560118,3,outside_VISp,1,2,2,8,4,2,3,3,3,2
560121,3,outside_VISp,1,2,2,14,4,3,3,3,3,1
560122,3,outside_VISp,5,0,1,3,2,3,2,1,3,0
560123,3,outside_VISp,1,0,2,1,4,2,1,3,3,4
560124,3,outside_VISp,1,2,2,14,4,3,3,3,3,1
560125,3,outside_VISp,5,2,1,14,2,3,3,1,1,1
560126,3,outside_VISp,1,0,2,11,4,2,5,3,3,4
560127,3,outside_VISp,5,0,1,3,2,3,1,1,3,0
560128,3,outside_VISp,1,2,2,8,4,2,3,3,3,2
560129,3,outside_VISp,1,1,2,7,4,2,0,3,3,5
560131,3,outside_VISp,5,0,1,0,2,3,5,1,1,0
560132,3,outside_VISp,5,0,1,3,2,3,1,1,3,0
560133,3,outside_VISp,1,0,2,2,4,2,5,3,3,0
560134,3,outside_VISp,5,0,1,2,4,3,2,3,3,0
560135,3,outside_VISp,1,1,2,5,4,2,4,3,3,3
560136,3,outside_VISp,1,2,2,14,4,2,3,3,3,1
560137,3,outside_VISp,5,2,1,8,2,3,3,1,3,2
560138,3,outside_VISp,5,0,1,3,2,3,2,1,1,0
560139,3,outside_VISp,1,1,2,5,4,3,4,3,3,5
560140,3,outside_VISp,1,0,2,2,4,2,1,3,3,4
560141,3,outside_VISp,1,0,2,2,4,3,1,3,3,4
570016,3,VISp_VI,2,1,0,4,4,1,0,2,2,3
570017,3,VISp_VI,2,0,0,0,4,1,4,2,2,4
570018,3,VISp_VI,2,0,0,1,4,1,1,2,2,4
570020,3,VISp_VI,2,0,0,1,4,1,1,2,2,4
570022,3,VISp_VI,2,0,0,2,4,1,1,2,2,0
570024,3,VISp_VI,2,2,0,8,4,1,3,2,2,2
570025,3,VISp_VI,2,2,0,8,4,1,3,2,2,2
570026,3,VISp_V,2,0,0,3,4,1,1,2,3,0
570027,3,VISp_VI,2,0,0,6,4,1,1,2,2,4
570028,3,VISp_VI,2,0,0,1,4,1,1,2,2,4
570029,3,VISp_V,2,0,0,1,4,1,5,3,3,4
570031,3,VISp_VI,2,0,0,2,4,1,1,2,2,4
570032,3,VISp_V,1,1,0,9,1,2,0,3,3,2
570033,3,VISp_VI,2,0,0,6,4,1,1,2,2,4
570034,3,VISp_V,2,0,0,1,4,2,1,3,3,4
570035,3,VISp_VI,2,0,0,10,4,1,1,2,2,0
570037,3,VISp_VI,1,2,0,8,4,1,3,2,2,2
570038,3,VISp_V,1,1,0,9,4,2,0,3,3,5
570039,3,VISp_VI,2,1,0,9,4,1,0,3,2,5
570041,3,VISp_V,4,0,0,1,4,1,1,3,2,0
570042,3,VISp_V,2,2,2,8,4,2,4,3,3,2
570044,3,VISp_V,1,1,0,7,4,2,0,3,3,5
570046,3,VISp_VI,2,0,0,6,4,1,1,3,2,0
570047,3,VISp_V,4,1,0,5,4,2,0,3,3,5
570048,3,VISp_VI,2,1,0,11,4,1,0,2,2,0
570049,3,VISp_VI,2,0,0,0,4,1,1,2,2,4
570050,3,VISp_V,4,0,0,2,4,1,5,3,3,0
570051,3,VISp_V,2,0,0,2,4,1,1,3,2,0
570052,3,VISp_VI,2,0,0,2,4,1,1,3,2,0
570053,3,VISp_VI,2,0,0,1,4,1,1,2,2,4
570055,3,VISp_VI,2,2,0,8,4,1,3,2,2,5
570056,3,VISp_VI,2,2,0,8,4,1,3,2,2,2
570058,3,VISp_VI,4,0,0,2,4,1,1,3,2,0
570059,3,VISp_VI,2,0,0,1,4,1,1,2,2,4
570060,3,VISp_VI,2,0,0,6,4,1,1,2,2,4
570062,3,VISp_V,1,0,2,2,4,2,3,3,3,4
570063,3,VISp_V,1,2,2,8,4,2,3,3,3,2
570064,3,VISp_V,2,0,0,10,4,1,1,3,3,4
570065,3,VISp_V,2,0,0,2,4,1,3,3,3,4
570066,3,VISp_VI,2,0,0,2,4,1,1,2,2,0
570068,3,VISp_V,4,1,0,7,4,1,0,3,2,5
570069,3,VISp_VI,2,0,0,1,4,1,1,2,2,4
570070,3,VISp_VI,2,0,0,1,4,1,1,2,2,4
570071,3,VISp_V,1,1,2,4,4,2,3,3,3,3
570073,3,VISp_V,2,0,0,2,4,1,1,3,3,4
570074,3,VISp_V,1,1,2,9,4,2,0,3,3,5
570075,3,VISp_VI,2,1,0,11,4,1,1,2,2,5
570076,3,VISp_V,1,0,0,2,4,2,1,3,3,4
570077,3,VISp_V,2,1,0,9,4,1,0,3,3,5
570079,3,VISp_VI,2,0,0,2,4,1,1,2,2,0
570082,3,VISp_VI,2,0,0,2,4,1,1,3,3,0
570083,3,VISp_V,2,0,0,2,4,1,1,3,3,4
570084,3,VISp_VI,2,0,0,1,4,1,1,2,2,4
570085,3,VISp_V,1,2,2,14,4,2,3,3,3,1
570087,3,VISp_V,1,1,0,4,4,2,0,3,3,3
570088,3,outside_VISp,2,1,0,11,4,1,0,2,2,5
570089,3,VISp_V,1,1,0,5,4,2,0,3,3,5
570090,3,VISp_V,1,0,2,10,4,2,3,3,3,0
570091,3,VISp_V,2,0,0,2,4,1,1,3,3,0
570092,3,VISp_V,1,1,0,9,4,2,0,3,3,5
570094,3,VISp_V,1,2,2,14,4,2,3,3,3,2
570095,3,outside_VISp,2,0,0,0,4,1,2,2,3,0
570096,3,VISp,2,0,0,1,4,1,5,3,3,4
570097,3,VISp_V,1,2,2,8,4,2,3,3,3,2
570098,3,VISp_V,1,2,0,14,4,2,3,3,3,1
570099,3,VISp_V,1,1,0,9,4,2,3,3,3,5
570100,3,VISp_V,1,0,2,11,4,2,0,3,3,4
570101,3,outside_VISp,2,0,0,10,4,1,1,2,3,0
570102,3,VISp_V,1,4,0,12,4,2,4,3,3,0
570103,3,VISp_V,1,1,2,7,4,2,0,3,3,5
570104,3,VISp_V,1,4,2,8,4,2,0,3,3,1
570105,3,outside_VISp,2,0,0,1,4,1,1,2,3,4
570107,3,VISp_V,1,1,2,5,4,2,0,3,3,5
570108,3,outside_VISp,2,0,0,2,4,1,1,3,3,0
570110,3,VISp_V,2,0,0,2,4,2,5,3,3,4
570111,3,VISp_V,1,1,2,11,4,2,0,3,3,5
570112,3,VISp_V,1,2,2,8,4,2,3,3,3,2
570114,3,outside_VISp,2,0,0,2,4,1,2,2,3,0
570115,3,outside_VISp,2,2,0,8,4,1,3,3,3,2
570116,3,outside_VISp,2,0,0,10,4,1,5,3,3,4
570117,3,outside_VISp,2,0,0,1,4,1,1,3,3,4
